Beginning Fiscal Year,Ending Fiscal Year,County,School District, Amount of Aid 
2002,2003,Tioga,Waverly,1827796.19
2002,2003,Tompkins,Dryden,1810378.78
2002,2003,Tompkins,Groton,1250147.56
2002,2003,Tompkins,Ithaca,2726408.26
2002,2003,Tompkins,Lansing,818552.87
2002,2003,Tompkins,Newfield,885485.52
2002,2003,Tompkins,Trumansburg,1433748.83
2002,2003,Ulster,Ellenville,1271610.81
2002,2003,Ulster,Highland,1274474.37
2002,2003,Ulster,Kingston,5472939.72
2002,2003,Ulster,Marlboro,87757.71
2002,2003,Ulster,New Paltz,1496630.49
2002,2003,Ulster,Onteora,190956.23
2002,2003,Ulster,Rondout Valley,1963275.70
2002,2003,Ulster,Saugerties,2388881.40
2002,2003,Ulster,Wallkill,2878643.62
2002,2003,Warren,Bolton,4050.00
2002,2003,Warren,Glens Falls,2043289.11
2002,2003,Warren,Glens Falls Common,58856.59
2002,2003,Warren,Hadley-Luzerne,566269.68
2002,2003,Warren,Johnsburg,128636.38
2002,2003,Warren,Lake George,16575.00
2002,2003,Warren,North Warren,10395.00
2002,2003,Warren,Queensbury,2479309.12
2002,2003,Warren,Warrensburg,864230.80
2002,2003,Washington,Argyle,736188.44
2002,2003,Washington,Cambridge,968429.42
2002,2003,Washington,Fort Ann,469245.49
2002,2003,Washington,Fort Edward,590319.31
2002,2003,Washington,Granville,1321143.68
2002,2003,Washington,Greenwich,1002351.27
2002,2003,Washington,Hartford,663756.28
2002,2003,Washington,Hudson Falls,2317404.37
2002,2003,Washington,Putnam Central,1605.00
2002,2003,Washington,Salem,770237.20
2002,2003,Washington,Whitehall,660660.85
2002,2003,Wayne,Clyde-Savannah,1090465.89
2002,2003,Wayne,Ganada Central,1078156.33
2002,2003,Wayne,Lyons,1135647.92
2002,2003,Wayne,Marion,1159277.50
2002,2003,Wayne,Newark,2631668.23
2002,2003,Wayne,North Rose-Wolcott,1444395.22
2002,2003,Wayne,Palmyra-Macedon,1834068.73
2002,2003,Wayne,Red Creek,1074453.23
2002,2003,Wayne,Sodus,1508801.62
2002,2003,Wayne,Wayne,1858252.41
2002,2003,Wayne,Williamson,1257195.20
2002,2003,Westchester,Ardsley,382869.80
2002,2003,Westchester,Bedford,72060.00
2002,2003,Westchester,Blind Brook,20310.00
2002,2003,Westchester,Briarcliff Manor,25380.00
2002,2003,Westchester,Bronxville,24900.00
2002,2003,Westchester,Bryam Hills,40530.00
2002,2003,Westchester,Chappaqua,61200.00
2002,2003,Westchester,Croton-Harmon,110074.30
2002,2003,Westchester,Dobbs Ferry,324888.20
2002,2003,Westchester,Eastchester,41775.00
2002,2003,Westchester,Edgemont,26220.00
2002,2003,Westchester,Elmsford,17505.00
2002,2003,Westchester,Greenburgh,39585.00
2002,2003,Westchester,Harrison,62445.00
2002,2003,Westchester,Hastings-On-Hudson,543842.79
2002,2003,Westchester,Hendrick Hudson,46080.00
2002,2003,Westchester,Irvington,30795.00
2002,2003,Westchester,Katonah-Lewisboro,64455.00
2002,2003,Westchester,Lakeland,3165328.65
2002,2003,Westchester,Mamaroneck,82830.00
2002,2003,Westchester,Mount Pleasant,32205.00
2002,2003,Westchester,Mount Vernon,6797249.63
2002,2003,Westchester,New Rochelle,3379554.43
2002,2003,Westchester,North Salem,22755.00
2002,2003,Westchester,Ossining,752969.30
2002,2003,Westchester,Peekskill,2290905.08
2002,2003,Westchester,Pelham,44253.23
2002,2003,Westchester,Pleasantville,379495.59
2002,2003,Westchester,Pocantico Hills,7500.00
2002,2003,Westchester,Port Chester,765542.32
2002,2003,Westchester,Rye,45045.00
2002,2003,Westchester,Rye Neck,22575.00
2002,2003,Westchester,Scarsdale,73515.00
2002,2003,Westchester,Somers,46935.00
2002,2003,Westchester,Tarrytown Union Free,396064.98
2002,2003,Westchester,Valhalla,21660.00
2002,2003,Westchester,White Plains,136009.90
2002,2003,Westchester,Yonkers,14288171.47
2002,2003,Westchester,Yorktown,1653510.00
2002,2003,Wyoming,Attica,1631460.25
2002,2003,Wyoming,Letchworth,1365055.42
2002,2003,Wyoming,Perry,1047750.27
2002,2003,Wyoming,Warsaw,979424.39
2002,2003,Wyoming,Wyoming,214603.04
2002,2003,Yates,Dundee,809738.17
2002,2003,Yates,Penn Yann,1179363.55
2003,2004,Albany,Albany,7580524.50
2003,2004,Albany,Berne-Knox-Westerlo,883653.67
2003,2004,Albany,Bethlehem,3040023.83
2003,2004,Albany,Cohoes,1913952.12
2003,2004,Albany,Green Island,243553.44
2003,2004,Albany,Guilderland,3387635.52
2003,2004,Albany,Maplewood,60133.46
2003,2004,Albany,Menands Csd,6270.00
2003,2004,Albany,North Colonie,1765106.61
2003,2004,Albany,Ravena-Coeymans,1570745.17
2003,2004,Albany,South Colonie,2460160.84
2003,2004,Albany,Voorheesville,764608.68
2003,2004,Albany,Watervliet,1334869.20
2003,2004,Allegany,Alfred Almond,628281.84
2003,2004,Allegany,Andover,345011.33
2003,2004,Allegany,Angelica-Belmont,679330.34
2003,2004,Allegany,Belfast,492784.70
2003,2004,Allegany,Bolivar-Richburg,1003354.00
2003,2004,Allegany,Canaseraga,293389.56
2003,2004,Allegany,Cuba-Rushford,998781.39
2003,2004,Allegany,Fillmore,732853.59
2003,2004,Allegany,Friendship,395051.88
2003,2004,Allegany,Scio,501669.12
2003,2004,Allegany,Wellsville,1298815.83
2003,2004,Allegany,Whitesville,296251.73
2003,2004,Broome,Binghamton,5664390.41
2003,2004,Broome,Chenango Forks,1861148.01
2003,2004,Broome,Chenango Valley,1525146.68
2003,2004,Broome,Deposit,342694.02
2003,2004,Broome,Harpursville,1144516.50
2003,2004,Broome,Johnson City,1852090.50
2003,2004,Broome,Maine-Endwell,2339519.01
2003,2004,Broome,Susquehanna Valley,2096125.40
2003,2004,Broome,Union-Endicott,3784894.74
2003,2004,Broome,Vestal,3353293.02
2003,2004,Broome,Whitney Point,2139052.01
2003,2004,Broome,Windsor,1893572.79
2003,2004,Cattaraugus,Allegany-Limestone,1309991.90
2003,2004,Cattaraugus,Cattaraugus,1179598.65
2003,2004,Cattaraugus,Ellicottville,111235.78
2003,2004,Cattaraugus,Franklinville,982557.15
2003,2004,Cattaraugus,Gowanda,1378813.77
2003,2004,Cattaraugus,Hinsdale,482428.36
2003,2004,Cattaraugus,Olean,2309307.08
2003,2004,Cattaraugus,Portville,1148925.54
2003,2004,Cattaraugus,Randolph,855726.67
2003,2004,Cattaraugus,Salamanca,1614281.96
2003,2004,Cattaraugus,West Valley,440222.67
2003,2004,Cattaraugus,Yorkshire-Pioneer,2850327.50
2003,2004,Cayuga,Auburn,4155145.23
2003,2004,Cayuga,Cato-Meridian,1247786.22
2003,2004,Cayuga,Moravia,992235.50
2003,2004,Cayuga,Port Byron,1193192.78
2003,2004,Cayuga,Southern Cayuga,898068.73
2003,2004,Cayuga,Union Springs,935501.27
2003,2004,Cayuga,Weedsport,915513.91
2003,2004,Chautauqua,Bemus Point,572614.61
2003,2004,Chautauqua,Brocton,766871.20
2003,2004,Chautauqua,Cassadaga Valley,1377270.15
2003,2004,Chautauqua,Chautauqua,15180.00
2003,2004,Chautauqua,Clymer,314967.38
2003,2004,Chautauqua,Dunkirk,1612607.25
2003,2004,Chautauqua,Falconer,1272503.31
2003,2004,Chautauqua,Forestville,498130.84
2003,2004,Chautauqua,Fredonia,1569538.17
2003,2004,Chautauqua,Frewsburg,1019151.73
2003,2004,Chautauqua,Jamestown,5344821.25
2003,2004,Chautauqua,Panama,793469.86
2003,2004,Chautauqua,Pine Valley,815931.57
2003,2004,Chautauqua,Ripley,451302.69
2003,2004,Chautauqua,Sherman,466143.62
2003,2004,Chautauqua,Silver Creek,1185771.96
2003,2004,Chautauqua,Southwestern,1439667.08
2003,2004,Chautauqua,Westfield,912240.18
2003,2004,Chemung,Elmira,7150579.41
2003,2004,Chemung,Elmira Heights,1125936.88
2003,2004,Chemung,Horseheads,3704920.36
2003,2004,Chenango,Afton,690664.46
2003,2004,Chenango,Bainbridge,1029370.48
2003,2004,Chenango,Georgetown,427091.48
2003,2004,Chenango,Greene,1406502.17
2003,2004,Chenango,Norwich,2081809.67
2003,2004,Chenango,Oxford,950004.20
2003,2004,Chenango,Sherburne-Earlville,1836921.38
2003,2004,Chenango,Unadilla Valley,1052946.35
2003,2004,Clinton,Ausable Valley,1185425.37
2003,2004,Clinton,Beekmantown,1627528.73
2003,2004,Clinton,Chazy,489679.73
2003,2004,Clinton,Northeastern,1478229.98
2003,2004,Clinton,Northern Adirondack,1094817.96
2003,2004,Clinton,Peru,2076672.48
2003,2004,Clinton,Plattsburgh,1625158.53
2003,2004,Clinton,Saranac,1781874.04
2003,2004,Columbia,Chatham,416724.58
2003,2004,Columbia,Copake-Taconic Hills,735685.59
2003,2004,Columbia,Germantown,463990.16
2003,2004,Columbia,Hudson,1653447.37
2003,2004,Columbia,Kinderhook,1707277.77
2003,2004,Columbia,New Lebanon,152367.16
2003,2004,Cortland,Cincinnatus,774062.15
2003,2004,Cortland,Cortland,2506001.19
2003,2004,Cortland,Homer,2184103.11
2003,2004,Cortland,Marathon,1118177.12
2003,2004,Cortland,Mcgraw,598118.81
2003,2004,Delaware,Andes,2205.00
2003,2004,Delaware,Charlotte Valley,397584.34
2003,2004,Delaware,Delhi,698834.48
2003,2004,Delaware,Downsville,5340.00
2003,2004,Delaware,Franklin,291538.56
2003,2004,Delaware,Hancock,387085.00
2003,2004,Delaware,Margaretville,8460.00
2003,2004,Delaware,Roxbury,98907.40
2003,2004,Delaware,Sidney,1394434.73
2003,2004,Delaware,South Kortright,227371.94
2003,2004,Delaware,Stamford,406641.46
2003,2004,Delaware,Walton,955095.75
2003,2004,Dutchess,Arlington,6373027.75
2003,2004,Dutchess,Beacon,2443177.18
2003,2004,Dutchess,Dover,1287480.23
2003,2004,Dutchess,Hyde Park,3137506.99
2003,2004,Dutchess,Millbrook,78421.54
2003,2004,Dutchess,Northeast,277078.39
2003,2004,Dutchess,Pawling,447516.28
2003,2004,Dutchess,Pine Plains,562512.65
2003,2004,Dutchess,Poughkeepsie,4089784.09
2003,2004,Dutchess,Red Hook,1538357.24
2003,2004,Dutchess,Rhinebeck,20985.00
2003,2004,Dutchess,Spackenkill,901864.32
2003,2004,Dutchess,Wappingers Falls,6341795.30
2003,2004,Erie,Akron,1529081.85
2003,2004,Erie,Alden,1656004.27
2003,2004,Erie,Amherst Central,2062061.19
2003,2004,Erie,Buffalo,42283284.04
2003,2004,Erie,Cheektowaga,1252656.67
2003,2004,Erie,Cheektowaga-Maryvale,1736039.06
2003,2004,Erie,Cheektowaga-Sloan,1070168.51
2003,2004,Erie,Clarence,3013229.14
2003,2004,Erie,Cleveland Hill,1446892.83
2003,2004,Erie,Depew,1952300.85
2003,2004,Erie,East Aurora,1119141.03
2003,2004,Erie,Eden,1399804.11
2003,2004,Erie,Evans-Brant,3018034.45
2003,2004,Erie,Frontier,4260816.12
2003,2004,Erie,Grand Island,2267476.74
2003,2004,Erie,Hamburg,3026648.34
2003,2004,Erie,Holland,1091468.61
2003,2004,Erie,Iroquois,1931360.88
2003,2004,Erie,Kenmore-Tonawanda,6459406.45
2003,2004,Erie,Lackawanna,1965485.05
2003,2004,Erie,Lancaster,4226839.50
2003,2004,Erie,North Collins,632485.59
2003,2004,Erie,Orchard Park,3395104.39
2003,2004,Erie,Springville,1968542.97
2003,2004,Erie,Sweet Home,2221924.04
2003,2004,Erie,Tonawanda,2031942.10
2003,2004,Erie,West Seneca,5838758.70
2003,2004,Erie,Williamsville,6310829.83
2003,2004,Essex,Crown Point,324517.88
2003,2004,Essex,Elizabethtown,316588.41
2003,2004,Essex,Keene,2670.00
2003,2004,Essex,Lake Placid,71352.09
2003,2004,Essex,Minerva,2235.00
2003,2004,Essex,Moriah,812100.72
2003,2004,Essex,Newcomb,945.00
2003,2004,Essex,Schroon Lake,5025.00
2003,2004,Essex,Ticonderoga,339685.53
2003,2004,Essex,Westport,88257.78
2003,2004,Essex,Willsboro,94342.44
2003,2004,Franklin,Brushton-Moira,927522.74
2003,2004,Franklin,Chateaugay,575397.64
2003,2004,Franklin,Malone,2524866.37
2003,2004,Franklin,Salmon River,1646252.56
2003,2004,Franklin,Saranac Lake,563130.08
2003,2004,Franklin,St. Regis Falls,278776.60
2003,2004,Franklin,Tupper Lake,868374.93
2003,2004,Fulton,Broadalbin,1634040.69
2003,2004,Fulton,Gloversville,3115281.34
2003,2004,Fulton,Johnstown,2036713.27
2003,2004,Fulton,Mayfield,1020792.65
2003,2004,Fulton,Northville,190796.31
2003,2004,Fulton,Oppenheim-Ephratah,418506.26
2003,2004,Fulton,Wheelerville,67469.25
2003,2004,Genesee,Alexander,1008002.92
2003,2004,Genesee,Batavia,2317876.87
2003,2004,Genesee,Byron-Bergen,1099257.48
2003,2004,Genesee,Elba,558538.49
2003,2004,Genesee,Le Roy,1229394.36
2003,2004,Genesee,Oakfield-Alabama,1112188.85
2003,2004,Genesee,Pavilion,942787.75
2003,2004,Genesee,Pembroke,1255557.52
2003,2004,Greene,Cairo-Durham,1271291.00
2003,2004,Greene,Catskill,1102604.10
2003,2004,Greene,Coxsackie-Athens,1036955.21
2003,2004,Greene,Greenville,960702.68
2003,2004,Greene,Hunter-Tannersville,9915.00
2003,2004,Greene,Windham-Ashland,8010.00
2003,2004,Hamilton,Indian Lake-Inlet,3015.00
2003,2004,Hamilton,Inlet Commons,840.00
2003,2004,Hamilton,Lake Pleasant,1635.00
2003,2004,Hamilton,Long Lake,1380.00
2003,2004,Hamilton,Piseco Common,540.00
2003,2004,Hamilton,Raquette Lake,255.00
2003,2004,Hamilton,Wells,2055.00
2003,2004,Herkimer,Bridgewater,1484491.73
2003,2004,Herkimer,Dolgeville,909867.58
2003,2004,Herkimer,Frankfort-Schuyler,945773.64
2003,2004,Herkimer,Herkimer,1178906.74
2003,2004,Herkimer,Ilion,2020144.85
2003,2004,Herkimer,Little Falls,1062563.34
2003,2004,Herkimer,Mohawk,955168.47
2003,2004,Herkimer,Poland,434735.44
2003,2004,Herkimer,Town Of Webb,5745.00
2003,2004,Herkimer,Van Hornesville,216747.58
2003,2004,Herkimer,West Canada Valley,899136.38
2003,2004,Jefferson,Alexandria,317416.83
2003,2004,Jefferson,Belleville-Henderson,303056.28
2003,2004,Jefferson,Carthage,3000133.17
2003,2004,Jefferson,General Brown,1352924.73
2003,2004,Jefferson,Indian River,3604074.55
2003,2004,Jefferson,Lafargeville,380909.45
2003,2004,Jefferson,Lyme,190384.91
2003,2004,Jefferson,Sackets Harbor,381873.22
2003,2004,Jefferson,South Jefferson,1991667.62
2003,2004,Jefferson,Thousand Islands,682923.09
2003,2004,Jefferson,Watertown,3698781.32
2003,2004,Lewis,Beaver River,894884.06
2003,2004,Lewis,Copenhagen,629324.23
2003,2004,Lewis,Harrisville,328167.57
2003,2004,Lewis,Lowville,1406008.27
2003,2004,Lewis,South Lewis,1122302.28
2003,2004,Livingston,Avon,986691.18
2003,2004,Livingston,Caledonia-Mumford,1018143.55
2003,2004,Livingston,Dalton-Nunda,940713.81
2003,2004,Livingston,Dansville,1782652.75
2003,2004,Livingston,Geneseo,613402.27
2003,2004,Livingston,Livonia,1824859.16
2003,2004,Livingston,Mount Morris,633120.34
2003,2004,Livingston,York,920038.39
2003,2004,Madison,Brookfield,269262.07
2003,2004,Madison,Canastota,1322502.07
2003,2004,Madison,Cazenovia,1240218.31
2003,2004,Madison,Chittenango,2293623.35
2003,2004,Madison,De Ruyter,445881.70
2003,2004,Madison,Hamilton,600417.25
2003,2004,Madison,Madison,435147.01
2003,2004,Madison,Morrisville,925959.76
2003,2004,Madison,Oneida,2186345.93
2003,2004,Madison,Stockbridge,582557.44
2003,2004,Monroe,Brighton,1798613.77
2003,2004,Monroe,Brockport,4275275.71
2003,2004,Monroe,Churchville-Chili,4069588.02
2003,2004,Monroe,East Irondequoit,2476116.12
2003,2004,Monroe,East Rochester,845436.44
2003,2004,Monroe,Fairport,4764443.15
2003,2004,Monroe,Gates-Chili,3530558.20
2003,2004,Monroe,Greece,10531321.50
2003,2004,Monroe,Hilton,3524801.35
2003,2004,Monroe,Honeoye Falls,1826292.91
2003,2004,Monroe,Penfield,3093187.88
2003,2004,Monroe,Pittsford,2420024.17
2003,2004,Monroe,Rochester,34510541.25
2003,2004,Monroe,Rush-Henrietta,2766807.33
2003,2004,Monroe,Spencerport,3636021.91
2003,2004,Monroe,Webster,5240904.02
2003,2004,Monroe,West Irondequoit,3123271.53
2003,2004,Monroe,Wheatland-Chili,710759.72
2003,2004,Montgomery,Amsterdam,3198618.22
2003,2004,Montgomery,Canajoharie,1111351.24
2003,2004,Montgomery,Fonda-Fultonville,1638591.00
2003,2004,Montgomery,Fort Plain,882411.50
2003,2004,Montgomery,St. Johnsville,464902.99
2003,2004,Nassau,Baldwin,2564315.05
2003,2004,Nassau,Bellmore,366885.68
2003,2004,Nassau,Bellmore-Merrick,2679503.46
2003,2004,Nassau,Bethpage,50085.00
2003,2004,Nassau,Carle Place,24870.00
2003,2004,Nassau,East Meadow,3609336.25
2003,2004,Nassau,East Rockaway,410873.56
2003,2004,Nassau,East Williston,29010.00
2003,2004,Nassau,Elmont,2332404.06
2003,2004,Nassau,Farmingdale,2200851.01
2003,2004,Nassau,Floral Park,521496.38
2003,2004,Nassau,Franklin Square,652144.00
2003,2004,Nassau,Freeport,5005334.79
2003,2004,Nassau,Garden City,71040.00
2003,2004,Nassau,Glen Cove,59025.00
2003,2004,Nassau,Great Neck,112875.00
2003,2004,Nassau,Hempstead,5151224.69
2003,2004,Nassau,Herricks,64845.00
2003,2004,Nassau,Hewlett-Woodmere,62850.00
2003,2004,Nassau,Hicksville,96690.00
2003,2004,Nassau,Island Park,18735.00
2003,2004,Nassau,Island Trees,1300365.93
2003,2004,Nassau,Jericho,48900.00
2003,2004,Nassau,Lawrence,107970.00
2003,2004,Nassau,Levittown,4323007.98
2003,2004,Nassau,Locust Valley,42915.00
2003,2004,Nassau,Long Beach,79200.00
2003,2004,Nassau,Lynbrook,684736.90
2003,2004,Nassau,Malverne,658303.02
2003,2004,Nassau,Manhasset,49065.00
2003,2004,Nassau,Massapequa,1561732.05
2003,2004,Nassau,Merrick,676673.76
2003,2004,Nassau,Mineola,50520.00
2003,2004,Nassau,New Hyde Park,60729.31
2003,2004,Nassau,North Bellmore,1164328.18
2003,2004,Nassau,North Merrick,636247.85
2003,2004,Nassau,North Shore,46455.00
2003,2004,Nassau,Oceanside,1266611.43
2003,2004,Nassau,Oyster Bay,30330.00
2003,2004,Nassau,Plainedge,1519060.00
2003,2004,Nassau,Plainview-Old Bethpage,577858.62
2003,2004,Nassau,Port Washington,82230.00
2003,2004,Nassau,Rockville,744453.17
2003,2004,Nassau,Roosevelt,2822092.38
2003,2004,Nassau,Roslyn,52845.00
2003,2004,Nassau,Seaford,1005415.35
2003,2004,Nassau,Sewanhaka Central,3839418.40
2003,2004,Nassau,Syosset,105555.00
2003,2004,Nassau,Uniondale,1641085.13
2003,2004,Nassau,Valley Stream 213,944434.49
2003,2004,Nassau,Valley Stream 224,337064.54
2003,2004,Nassau,Valley Stream Central 230,381439.62
2003,2004,Nassau,Valley Stream Union Free 251,1802060.36
2003,2004,Nassau,Wantagh,1629609.51
2003,2004,Nassau,West Hempstead,376279.09
2003,2004,Nassau,Westbury,1607199.45
2003,2004,New York City,New York City,703138329.29
2003,2004,Niagara,Barker,303176.37
2003,2004,Niagara,Lewistown-Porter,1657584.81
2003,2004,Niagara,Lockport,4772176.86
2003,2004,Niagara,Newfane,1951874.91
2003,2004,Niagara,Niagara Falls,8476982.79
2003,2004,Niagara,Niagara-Wheatfield,2977087.31
2003,2004,Niagara,North Tonawanda,4202279.79
2003,2004,Niagara,Royalton-Hartland,1595703.91
2003,2004,Niagara,Star Point,2145375.72
2003,2004,Niagara,Wilson,1314378.55
2003,2004,Oneida,Adirondack,1447561.74
2003,2004,Oneida,Camden,2640934.35
2003,2004,Oneida,Clinton,1502557.96
2003,2004,Oneida,Holland Patent,1676874.19
2003,2004,Oneida,New Hartford,1866784.36
2003,2004,Oneida,New York Mills,347817.92
2003,2004,Oneida,Oriskany,719439.02
2003,2004,Oneida,Remsen,572232.65
2003,2004,Oneida,Rome,5375874.93
2003,2004,Oneida,Sauquoit Valley,1261796.34
2003,2004,Oneida,Sherrill,2093450.20
2003,2004,Oneida,Utica,8425814.17
2003,2004,Oneida,Waterville,1073624.53
2003,2004,Oneida,Westmoreland,1206158.38
2003,2004,Oneida,Whitesboro,3184855.88
2003,2004,Onondaga,Baldwinsville,4663749.38
2003,2004,Onondaga,East Syracuse,2258547.31
2003,2004,Onondaga,Fabius-Pompey,757797.86
2003,2004,Onondaga,Fayetteville,2882266.19
2003,2004,Onondaga,Jamesville-Dewitt,1294956.48
2003,2004,Onondaga,Jordan-Elbridge,1570096.48
2003,2004,Onondaga,Lafayette,975580.73
2003,2004,Onondaga,Liverpool,6977851.78
2003,2004,Onondaga,Lyncourt,234717.94
2003,2004,Onondaga,Marcellus,1713673.71
2003,2004,Onondaga,North Syracuse,8012208.93
2003,2004,Onondaga,Onondaga,928504.18
2003,2004,Onondaga,Skaneateles,906915.17
2003,2004,Onondaga,Solvay,1291448.53
2003,2004,Onondaga,Syracuse,22129198.69
2003,2004,Onondaga,Tully,1025582.16
2003,2004,Onondaga,West Genesee,4053682.38
2003,2004,Onondaga,Westhill,1651406.76
2003,2004,Ontario,Canandaigua,3105341.16
2003,2004,Ontario,East Bloomfield,953617.11
2003,2004,Ontario,Geneva,2442728.14
2003,2004,Ontario,Gorham-Middlesex,1212361.26
2003,2004,Ontario,Honeoye,735045.77
2003,2004,Ontario,Manchester-Shortsville,850625.36
2003,2004,Ontario,Naples,558593.99
2003,2004,Ontario,Phelps-Clifton,1971581.21
2003,2004,Ontario,Victor,1985295.43
2003,2004,Orange,Chester,592326.26
2003,2004,Orange,Cornwall,1927010.59
2003,2004,Orange,Florida,422532.79
2003,2004,Orange,Goshen,1344439.80
2003,2004,Orange,Greenwood Lake,399437.68
2003,2004,Orange,Highland Falls,970070.08
2003,2004,Orange,Kiryas Jv Ufsd,79335.00
2003,2004,Orange,Middletown,4958260.09
2003,2004,Orange,Minisink Valley,3547504.51
2003,2004,Orange,Monroe-Woodbury,4244562.53
2003,2004,Orange,Newburgh,10685350.78
2003,2004,Orange,Pinebush,5242284.02
2003,2004,Orange,Port Jervis,2732597.66
2003,2004,Orange,Tuxedo,6735.00
2003,2004,Orange,Valley,4039104.59
2003,2004,Orange,Warwick Valley,2824385.55
2003,2004,Orange,Washingtonville,3738126.48
2003,2004,Orleans,Albion,2568392.37
2003,2004,Orleans,Holley,1368282.91
2003,2004,Orleans,Kendall,1016937.97
2003,2004,Orleans,Lyndonville,712646.69
2003,2004,Orleans,Medina,2020515.51
2003,2004,Oswego,Altmar Parish,1618724.99
2003,2004,Oswego,Central Square,4625335.78
2003,2004,Oswego,Fulton,3901380.59
2003,2004,Oswego,Hannibal,1797361.45
2003,2004,Oswego,Mexico,2720603.52
2003,2004,Oswego,Oswego,2755133.77
2003,2004,Oswego,Phoenix,2457758.92
2003,2004,Oswego,Pulaski,1079637.72
2003,2004,Oswego,Sandy Creek,971194.48
2003,2004,Otsego,Cherry Valley Springfield,488268.60
2003,2004,Otsego,Cooperstown,655052.03
2003,2004,Otsego,Edmeston,542102.70
2003,2004,Otsego,Gilbertsville,537554.79
2003,2004,Otsego,Laurens,451771.70
2003,2004,Otsego,Milford,407793.01
2003,2004,Otsego,Morris,445757.25
2003,2004,Otsego,Oneonta,1647382.54
2003,2004,Otsego,Otego-Unadilla,1145853.39
2003,2004,Otsego,Richfield Springs,581608.15
2003,2004,Otsego,Schenevus,336956.01
2003,2004,Otsego,Worcester,390905.04
2003,2004,Putnam,Brewster,1144642.16
2003,2004,Putnam,Carmel,2133079.98
2003,2004,Putnam,Garrison,6930.00
2003,2004,Putnam,Haldane,192936.20
2003,2004,Putnam,Mahopac,2594949.42
2003,2004,Putnam,Putnam Valley,592936.95
2003,2004,Rensselaer,Averill Park,2949945.30
2003,2004,Rensselaer,Berlin,815068.05
2003,2004,Rensselaer,Brunswick Central,1058548.62
2003,2004,Rensselaer,East Greenbush,3192727.38
2003,2004,Rensselaer,Hoosic Valley,964691.42
2003,2004,Rensselaer,Hoosick Falls,1037009.08
2003,2004,Rensselaer,Lansingburgh,2114690.88
